step,DDP_ratio,DES_LOC_ratio,Local_Adam_ratio,FAVG_OPT_ratio,Neuron_SP_ratio
18520.0,1.000000,1.336475,1.311897,1.584670,1.246240
18530.0,1.000000,1.338311,1.357263,1.587891,1.247632
18540.0,1.000000,1.337888,1.678743,1.592141,1.249763
18550.0,1.000000,1.337208,2.031172,1.596504,1.253484
18560.0,1.000000,1.335347,2.311050,1.599161,1.265465
18570.0,1.000000,1.328790,2.299703,1.594991,1.265760
18580.0,1.000000,1.322301,2.288472,1.590866,1.260675
18590.0,1.000000,1.319078,2.060042,1.585654,1.250674
18600.0,1.000000,1.319078,1.614337,1.579328,1.242728
18610.0,1.000000,1.319078,1.168631,1.573000,1.237431
18620.0,1.000000,1.320176,1.122706,1.570177,1.237393
18630.0,1.000000,1.321394,1.121202,1.567740,1.232116
18640.0,1.000000,1.322368,1.120434,1.565547,1.232716
18650.0,1.000000,1.322368,1.122608,1.564329,1.241164
18660.0,1.000000,1.322368,1.124782,1.563110,1.244615
18670.0,1.000000,1.318855,1.121049,1.559786,1.243033
18680.0,1.000000,1.311865,1.111453,1.554383,1.221758
18690.0,1.000000,1.304920,1.101923,1.549018,1.214587
18700.0,1.000000,1.296112,1.106170,1.539132,1.240563
18710.0,1.000000,1.286948,1.113756,1.528249,1.256424
18720.0,1.000000,1.279709,1.120218,1.519652,1.264427
18730.0,1.000000,1.279709,1.122588,1.519652,1.232929
18740.0,1.000000,1.279709,1.124958,1.519652,1.222053
18750.0,1.000000,1.279763,1.127334,1.519717,1.213863
18760.0,1.000000,1.279871,1.129717,1.519845,1.211542
18770.0,1.000000,1.279979,1.132101,1.519973,1.217602
18780.0,1.000000,1.282457,1.192107,1.524704,1.219938
18790.0,1.000000,1.285539,1.266713,1.530604,1.223831
18800.0,1.000000,1.288996,1.327326,1.537178,1.215353
18810.0,1.000000,1.293953,1.331200,1.546441,1.219373
18820.0,1.000000,1.298936,1.335094,1.555752,1.218450
18830.0,1.000000,1.305263,1.342184,1.568023,1.228600
18840.0,1.000000,1.312985,1.352541,1.583348,1.231868
18850.0,1.000000,1.320795,1.363021,1.598852,1.248745
18860.0,1.000000,1.324634,1.367439,1.602560,1.254657
18870.0,1.000000,1.327471,1.370330,1.603296,1.270112
18880.0,1.000000,1.325634,1.372588,1.603426,1.265928
18890.0,1.000000,1.281771,1.369113,1.598101,1.260042
18900.0,1.000000,1.238129,1.365655,1.592800,1.241763
18910.0,1.000000,1.221978,1.363934,1.590164,1.235398
18920.0,1.000000,1.233151,1.363934,1.590164,1.237110
18930.0,1.000000,1.244323,1.363934,1.590164,1.244452
18940.0,1.000000,1.246844,1.364287,1.591709,1.243597
18950.0,1.000000,1.247206,1.364731,1.593647,1.243884
18960.0,1.000000,1.250410,1.357667,1.595142,1.239016
18970.0,1.000000,1.279193,1.283021,1.592611,1.246403
18980.0,1.000000,1.307976,1.208377,1.590080,1.241139
18990.0,1.000000,1.323587,1.206385,1.586379,1.245715
19000.0,1.000000,1.326024,1.277047,1.581507,1.233130
19010.0,1.000000,1.328461,1.347710,1.576633,1.229225
19020.0,1.000000,1.328948,1.361841,1.578583,1.229230
19030.0,1.000000,1.328948,1.361841,1.582236,1.239881
19040.0,1.000000,1.329115,1.362141,1.585979,1.247203
19050.0,1.000000,1.330801,1.365134,1.590525,1.238236
19060.0,1.000000,1.332487,1.368135,1.595077,1.250557
19070.0,1.000000,1.333334,1.369637,1.598583,1.248095
19080.0,1.000000,1.333334,1.369637,1.601029,1.255940
19090.0,1.000000,1.333334,1.369637,1.603471,1.233752
19100.0,1.000000,1.334311,1.369637,1.605916,1.235213
19110.0,1.000000,1.335534,1.369637,1.608362,1.233580
19120.0,1.000000,1.336635,1.366460,1.610194,1.243806
19130.0,1.000000,1.336635,1.334678,1.606529,1.236405
19140.0,1.000000,1.336635,1.302899,1.602861,1.231920
19150.0,1.000000,1.335278,1.282525,1.599037,1.228385
19160.0,1.000000,1.331899,1.279280,1.594991,1.224861
19170.0,1.000000,1.328538,1.276052,1.590965,1.225927
19180.0,1.000000,1.328840,1.275409,1.590164,1.228986
19190.0,1.000000,1.330054,1.275409,1.590164,1.233676
19200.0,1.000000,1.331148,1.275409,1.590164,1.234781
19210.0,1.000000,1.331148,1.275409,1.590164,1.238843
19220.0,1.000000,1.331148,1.275409,1.590164,1.262884
19230.0,1.000000,1.331652,1.275409,1.589658,1.272806
19240.0,1.000000,1.332912,1.275409,1.588398,1.264957
19250.0,1.000000,1.334174,1.275409,1.587138,1.237452
19260.0,1.000000,1.334427,1.278324,1.586885,1.224287
19270.0,1.000000,1.334427,1.281967,1.586885,1.212646
19280.0,1.000000,1.334427,1.288281,1.587006,1.214244
19290.0,1.000000,1.334427,1.318640,1.588221,1.208953
19300.0,1.000000,1.334427,1.348997,1.589435,1.225737
19310.0,1.000000,1.334208,1.366989,1.591416,1.226419
19320.0,1.000000,1.333661,1.366428,1.594544,1.224031
19330.0,1.000000,1.333115,1.365868,1.597670,1.215867
19340.0,1.000000,1.333541,1.369192,1.600685,1.207733
19350.0,1.000000,1.334208,1.373481,1.603667,1.209423
19360.0,1.000000,1.334751,1.370495,1.605918,1.212587
19370.0,1.000000,1.334205,1.302109,1.601627,1.218840
19380.0,1.000000,1.333659,1.233782,1.597342,1.215878
19390.0,1.000000,1.333332,1.193294,1.594286,1.206597
19400.0,1.000000,1.333332,1.194505,1.593075,1.199499
19410.0,1.000000,1.333332,1.195715,1.591865,1.211026
19420.0,1.000000,1.332453,1.196078,1.591501,1.210895
19430.0,1.000000,1.331197,1.196078,1.591501,1.207506
19440.0,1.000000,1.330186,1.196078,1.591501,1.196026
19450.0,1.000000,1.331397,1.196078,1.591501,1.194672
19460.0,1.000000,1.332607,1.196078,1.591501,1.196852
19470.0,1.000000,1.332848,1.200482,1.591501,1.201222
19480.0,1.000000,1.331637,1.211498,1.591501,1.199027
19490.0,1.000000,1.330427,1.222511,1.591501,1.203992
19500.0,1.000000,1.327729,1.219234,1.587828,1.207181
19510.0,1.000000,1.324408,1.209877,1.582605,1.210860
19520.0,1.000000,1.321828,1.204666,1.578353,1.199527
19530.0,1.000000,1.325829,1.236478,1.582662,1.191456
19540.0,1.000000,1.329839,1.268366,1.586982,1.181228
19550.0,1.000000,1.333213,1.299466,1.591023,1.175924
19560.0,1.000000,1.335624,1.329296,1.594641,1.166096
19570.0,1.000000,1.338037,1.359127,1.598261,1.168397
19580.0,1.000000,1.338761,1.368954,1.600224,1.180120
19590.0,1.000000,1.338761,1.370206,1.601478,1.179262
19600.0,1.000000,1.338761,1.371333,1.602845,1.176715
19610.0,1.000000,1.338761,1.371333,1.605258,1.161876
19620.0,1.000000,1.338761,1.371333,1.607672,1.165171
19630.0,1.000000,1.338116,1.355935,1.607379,1.167947
19640.0,1.000000,1.336504,1.317502,1.603033,1.191167
19650.0,1.000000,1.334896,1.279161,1.598698,1.194594
19660.0,1.000000,1.333292,1.272123,1.595217,1.190436
19670.0,1.000000,1.331695,1.278467,1.592106,1.178033
19680.0,1.000000,1.330098,1.284791,1.588998,1.169252
19690.0,1.000000,1.330098,1.284791,1.588998,1.165654
19700.0,1.000000,1.330098,1.284791,1.588998,1.161156
19710.0,1.000000,1.329461,1.284175,1.588237,1.165259
19720.0,1.000000,1.327870,1.282638,1.586337,1.160523
19730.0,1.000000,1.326283,1.281105,1.584440,1.157148
19740.0,1.000000,1.327480,1.276630,1.583036,1.158312
19750.0,1.000000,1.329870,1.270898,1.581841,1.159098
19760.0,1.000000,1.332259,1.265163,1.580646,1.161158
19770.0,1.000000,1.331845,1.266442,1.578685,1.159030
19780.0,1.000000,1.331435,1.267722,1.576733,1.166101
19790.0,1.000000,1.331189,1.282065,1.576039,1.152135
19800.0,1.000000,1.331189,1.316006,1.577230,1.169327
19810.0,1.000000,1.331189,1.349947,1.578421,1.175953
19820.0,1.000000,1.332299,1.362097,1.582598,1.195453
19830.0,1.000000,1.333889,1.364917,1.588068,1.175341
19840.0,1.000000,1.335483,1.367743,1.593548,1.165422
19850.0,1.000000,1.335483,1.373946,1.596030,1.156397
19860.0,1.000000,1.335483,1.380149,1.598512,1.154238
19870.0,1.000000,1.335483,1.352020,1.600956,1.152363
19880.0,1.000000,1.335483,1.272391,1.603345,1.151730
19890.0,1.000000,1.335483,1.192764,1.605735,1.155356
19900.0,1.000000,1.335483,1.168410,1.606453,1.156414
19910.0,1.000000,1.335483,1.167748,1.606453,1.150816
19920.0,1.000000,1.335483,1.167087,1.606453,1.157192
19930.0,1.000000,1.332698,1.411236,1.605729,1.164560
19940.0,1.000000,1.329917,1.654802,1.605007,1.169028
19950.0,1.000000,1.327975,1.824954,1.604132,1.168044
19960.0,1.000000,1.327975,1.824954,1.602894,1.165670
19970.0,1.000000,1.327975,1.824954,1.601658,1.170025
19980.0,1.000000,1.327975,1.824954,1.601287,1.166100
19990.0,1.000000,1.327975,1.824954,1.601287,1.156145
20000.0,1.000000,1.327975,1.824954,1.601287,1.167287
